qubits,gate,gate_error,error_date,gate_length,length_date,name
[0],id,0.004495705073335291,2023-12-25T09:30+08:00,156.9910305178255,2023-12-25T09:30+08:00,id0
[1],id,0.004057803583073676,2023-12-25T09:30+08:00,153.9323467754415,2023-12-25T09:30+08:00,id1
[2],id,0.0044059850820222695,2023-12-25T09:30+08:00,162.56536036023542,2023-12-25T09:30+08:00,id2
[3],id,0.004637753380988908,2023-12-25T09:30+08:00,150.26113022021798,2023-12-25T09:30+08:00,id3
[4],id,0.0028853488831522083,2023-12-25T09:30+08:00,147.85640139779696,2023-12-25T09:30+08:00,id4
[5],id,0.006911129551454482,2023-12-25T09:30+08:00,155.92290000276273,2023-12-25T09:30+08:00,id5
[6],id,0.005718330362503318,2023-12-25T09:30+08:00,146.62245893792175,2023-12-25T09:30+08:00,id6
[7],id,0.004471745366103099,2023-12-25T09:30+08:00,147.53959347140503,2023-12-25T09:30+08:00,id7
[8],id,0.006115890213401304,2023-12-25T09:30+08:00,154.83822011889086,2023-12-25T09:30+08:00,id8
[9],id,0.005813724348460428,2023-12-25T09:30+08:00,145.11008623759253,2023-12-25T09:30+08:00,id9
[10],id,0.004787807827886433,2023-12-25T09:30+08:00,152.76436866426891,2023-12-25T09:30+08:00,id10
[11],id,0.005392350868299327,2023-12-25T09:30+08:00,141.64853879262043,2023-12-25T09:30+08:00,id11
[12],id,0.005031943719065144,2023-12-25T09:30+08:00,162.1779522518912,2023-12-25T09:30+08:00,id12
[13],id,0.005935744155754904,2023-12-25T09:30+08:00,159.0093467360193,2023-12-25T09:30+08:00,id13
[14],id,0.005561136899309484,2023-12-25T09:30+08:00,151.06781060993933,2023-12-25T09:30+08:00,id14
[15],id,0.004117092027248803,2023-12-25T09:30+08:00,148.59789933851118,2023-12-25T09:30+08:00,id15
[16],id,0.006585488895131279,2023-12-25T09:30+08:00,145.48426980411787,2023-12-25T09:30+08:00,id16
[17],id,0.005463781848981096,2023-12-25T09:30+08:00,166.39381084679655,2023-12-25T09:30+08:00,id17
[18],id,0.0048670803041634715,2023-12-25T09:30+08:00,162.98462996405738,2023-12-25T09:30+08:00,id18
[19],id,0.0049146837813850534,2023-12-25T09:30+08:00,154.0525097847476,2023-12-25T09:30+08:00,id19
[20],id,0.00499550752317717,2023-12-25T09:30+08:00,158.86764443116093,2023-12-25T09:30+08:00,id20
[21],id,0.005672275141295209,2023-12-25T09:30+08:00,163.60295723430582,2023-12-25T09:30+08:00,id21
[22],id,0.005185007769651344,2023-12-25T09:30+08:00,161.90410225239447,2023-12-25T09:30+08:00,id22
[23],id,0.005577293662265699,2023-12-25T09:30+08:00,171.48054797757078,2023-12-25T09:30+08:00,id23
[24],id,0.00582649118571545,2023-12-25T09:30+08:00,133.65104739596833,2023-12-25T09:30+08:00,id24
[25],id,0.006785789208138458,2023-12-25T09:30+08:00,148.98282317483176,2023-12-25T09:30+08:00,id25
[26],id,0.0051560979507813895,2023-12-25T09:30+08:00,129.84731203928285,2023-12-25T09:30+08:00,id26
[27],id,0.00483087651529849,2023-12-25T09:30+08:00,147.53764126747905,2023-12-25T09:30+08:00,id27
[28],id,0.0050023509723787635,2023-12-25T09:30+08:00,141.60169797689963,2023-12-25T09:30+08:00,id28
[29],id,0.00654957066270233,2023-12-25T09:30+08:00,146.61068276531162,2023-12-25T09:30+08:00,id29
[30],id,0.004874754453623449,2023-12-25T09:30+08:00,155.57528706495785,2023-12-25T09:30+08:00,id30
[31],id,0.005753923873345115,2023-12-25T09:30+08:00,155.30064973012253,2023-12-25T09:30+08:00,id31
[32],id,0.004635318144209123,2023-12-25T09:30+08:00,144.66895688633272,2023-12-25T09:30+08:00,id32
[33],id,0.004432690310570416,2023-12-25T09:30+08:00,149.93276201654717,2023-12-25T09:30+08:00,id33
[34],id,0.00541849072706951,2023-12-25T09:30+08:00,143.47045363725528,2023-12-25T09:30+08:00,id34
[35],id,0.00590341535368324,2023-12-25T09:30+08:00,147.91446109564546,2023-12-25T09:30+08:00,id35
[36],id,0.0048028843593716,2023-12-25T09:30+08:00,172.03720030463754,2023-12-25T09:30+08:00,id36
[0],rx,0.005000728343349668,2023-12-25T09:30+08:00,157.27831863425757,2023-12-25T09:30+08:00,rx0
[1],rx,0.0051373759572882725,2023-12-25T09:30+08:00,159.1273562221209,2023-12-25T09:30+08:00,rx1
[2],rx,0.005762129748901764,2023-12-25T09:30+08:00,172.2167737827513,2023-12-25T09:30+08:00,rx2
[3],rx,0.006299225353039813,2023-12-25T09:30+08:00,140.08384189861624,2023-12-25T09:30+08:00,rx3
[4],rx,0.005812674404651755,2023-12-25T09:30+08:00,161.43558111133476,2023-12-25T09:30+08:00,rx4
[5],rx,0.00540077764921645,2023-12-25T09:30+08:00,134.39693266873527,2023-12-25T09:30+08:00,rx5
[6],rx,0.006041429790414674,2023-12-25T09:30+08:00,144.44562164278616,2023-12-25T09:30+08:00,rx6
[7],rx,0.005672818833686648,2023-12-25T09:30+08:00,145.01059961132532,2023-12-25T09:30+08:00,rx7
[8],rx,0.004511568796057354,2023-12-25T09:30+08:00,152.80497907399086,2023-12-25T09:30+08:00,rx8
[9],rx,0.004567517717239257,2023-12-25T09:30+08:00,143.43527782808638,2023-12-25T09:30+08:00,rx9
[10],rx,0.005027961150551292,2023-12-25T09:30+08:00,149.99606428370376,2023-12-25T09:30+08:00,rx10
[11],rx,0.007461859262277425,2023-12-25T09:30+08:00,151.15399449117908,2023-12-25T09:30+08:00,rx11
[12],rx,0.0044708823792248605,2023-12-25T09:30+08:00,149.7821253791136,2023-12-25T09:30+08:00,rx12
[13],rx,0.004745023508277829,2023-12-25T09:30+08:00,149.26663867331567,2023-12-25T09:30+08:00,rx13
[14],rx,0.004257568109016614,2023-12-25T09:30+08:00,145.58203649449382,2023-12-25T09:30+08:00,rx14
[15],rx,0.004391310771176766,2023-12-25T09:30+08:00,161.70219386060518,2023-12-25T09:30+08:00,rx15
[16],rx,0.00416409244621702,2023-12-25T09:30+08:00,153.24434135421575,2023-12-25T09:30+08:00,rx16
[17],rx,0.006856719240396743,2023-12-25T09:30+08:00,143.16968135248354,2023-12-25T09:30+08:00,rx17
[18],rx,0.005807690134245854,2023-12-25T09:30+08:00,155.23260867879628,2023-12-25T09:30+08:00,rx18
[19],rx,0.00445435920813712,2023-12-25T09:30+08:00,144.6101466189781,2023-12-25T09:30+08:00,rx19
[20],rx,0.003989933279471765,2023-12-25T09:30+08:00,149.58664004651175,2023-12-25T09:30+08:00,rx20
[21],rx,0.005035215267658922,2023-12-25T09:30+08:00,152.12116780715556,2023-12-25T09:30+08:00,rx21
[22],rx,0.002856962705771056,2023-12-25T09:30+08:00,151.78047578711218,2023-12-25T09:30+08:00,rx22
[23],rx,0.0042898458858576845,2023-12-25T09:30+08:00,144.2943194772311,2023-12-25T09:30+08:00,rx23
[24],rx,0.004932828836720314,2023-12-25T09:30+08:00,143.59412184137219,2023-12-25T09:30+08:00,rx24
[25],rx,0.005235511274599002,2023-12-25T09:30+08:00,160.16480604949106,2023-12-25T09:30+08:00,rx25
[26],rx,0.004147578373719352,2023-12-25T09:30+08:00,149.04720787207933,2023-12-25T09:30+08:00,rx26
[27],rx,0.006371328001591345,2023-12-25T09:30+08:00,150.3911154006962,2023-12-25T09:30+08:00,rx27
[28],rx,0.006294623935838587,2023-12-25T09:30+08:00,157.61124987627807,2023-12-25T09:30+08:00,rx28
[29],rx,0.006595972900877793,2023-12-25T09:30+08:00,132.62442926516965,2023-12-25T09:30+08:00,rx29
[30],rx,0.003559404169048638,2023-12-25T09:30+08:00,158.84065507761304,2023-12-25T09:30+08:00,rx30
[31],rx,0.005945706950798496,2023-12-25T09:30+08:00,139.18344266629606,2023-12-25T09:30+08:00,rx31
[32],rx,0.004366415923151691,2023-12-25T09:30+08:00,138.1558533157623,2023-12-25T09:30+08:00,rx32
[33],rx,0.006173587152866277,2023-12-25T09:30+08:00,148.15237162433274,2023-12-25T09:30+08:00,rx33
[34],rx,0.005119122811191765,2023-12-25T09:30+08:00,140.53371847832383,2023-12-25T09:30+08:00,rx34
[35],rx,0.006350649214382216,2023-12-25T09:30+08:00,115.96068985296141,2023-12-25T09:30+08:00,rx35
[36],rx,0.0037102473796333207,2023-12-25T09:30+08:00,152.667472295755,2023-12-25T09:30+08:00,rx36
[0],ry,0.0060548367835353625,2023-12-25T09:30+08:00,154.840211325616,2023-12-25T09:30+08:00,ry0
[1],ry,0.005858723563714204,2023-12-25T09:30+08:00,160.11613906913044,2023-12-25T09:30+08:00,ry1
[2],ry,0.004050598377902697,2023-12-25T09:30+08:00,143.02238653534465,2023-12-25T09:30+08:00,ry2
[3],ry,0.003959045341415517,2023-12-25T09:30+08:00,145.1277430925581,2023-12-25T09:30+08:00,ry3
[4],ry,0.003557050519486798,2023-12-25T09:30+08:00,148.02877385971746,2023-12-25T09:30+08:00,ry4
[5],ry,0.004834502679093971,2023-12-25T09:30+08:00,145.79588264758016,2023-12-25T09:30+08:00,ry5
[6],ry,0.005464894993971399,2023-12-25T09:30+08:00,150.7800258423282,2023-12-25T09:30+08:00,ry6
[7],ry,0.0048341263301007464,2023-12-25T09:30+08:00,154.96329623151655,2023-12-25T09:30+08:00,ry7
[8],ry,0.004711804491788352,2023-12-25T09:30+08:00,146.63579483152193,2023-12-25T09:30+08:00,ry8
[9],ry,0.005676169718760716,2023-12-25T09:30+08:00,147.40841185752842,2023-12-25T09:30+08:00,ry9
[10],ry,0.006598568769701517,2023-12-25T09:30+08:00,149.5338319930722,2023-12-25T09:30+08:00,ry10
[11],ry,0.004246786506324525,2023-12-25T09:30+08:00,138.44454209196306,2023-12-25T09:30+08:00,ry11
[12],ry,0.003978075666625367,2023-12-25T09:30+08:00,153.0922412714211,2023-12-25T09:30+08:00,ry12
[13],ry,0.005450697064961963,2023-12-25T09:30+08:00,151.38502562995353,2023-12-25T09:30+08:00,ry13
[14],ry,0.005696354837603559,2023-12-25T09:30+08:00,133.8709310781564,2023-12-25T09:30+08:00,ry14
[15],ry,0.004785390283529,2023-12-25T09:30+08:00,144.4739029216384,2023-12-25T09:30+08:00,ry15
[16],ry,0.005784900674946206,2023-12-25T09:30+08:00,158.44659570925086,2023-12-25T09:30+08:00,ry16
[17],ry,0.003799755939511171,2023-12-25T09:30+08:00,157.18904352661997,2023-12-25T09:30+08:00,ry17
[18],ry,0.0049464803193321905,2023-12-25T09:30+08:00,143.83091734490003,2023-12-25T09:30+08:00,ry18
[19],ry,0.006137646797297074,2023-12-25T09:30+08:00,158.6238190921451,2023-12-25T09:30+08:00,ry19
[20],ry,0.00403084972129043,2023-12-25T09:30+08:00,147.45247075743262,2023-12-25T09:30+08:00,ry20
[21],ry,0.006217740230760524,2023-12-25T09:30+08:00,161.20041311152195,2023-12-25T09:30+08:00,ry21
[22],ry,0.00508914823517589,2023-12-25T09:30+08:00,138.23421933520416,2023-12-25T09:30+08:00,ry22
[23],ry,0.004675384414847844,2023-12-25T09:30+08:00,138.5082598731089,2023-12-25T09:30+08:00,ry23
[24],ry,0.00526913671441395,2023-12-25T09:30+08:00,141.78161460951958,2023-12-25T09:30+08:00,ry24
[25],ry,0.0039520936724849656,2023-12-25T09:30+08:00,158.78057413765276,2023-12-25T09:30+08:00,ry25
[26],ry,0.005067515763606126,2023-12-25T09:30+08:00,145.94126374827604,2023-12-25T09:30+08:00,ry26
[27],ry,0.006205195184004624,2023-12-25T09:30+08:00,152.21600479727513,2023-12-25T09:30+08:00,ry27
[28],ry,0.004272491426592282,2023-12-25T09:30+08:00,150.05238409918167,2023-12-25T09:30+08:00,ry28
